Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
3.0970           3.2820       2.7148       0.5672   329.1
3.0980           3.2877       2.7137       0.5741   333.1
3.0990           3.2954       2.7131       0.5823   337.9
3.1000           3.3042       2.7130       0.5912   343.0
3.1010           3.3115       2.7135       0.5979   346.9
3.1020           3.3190       2.7147       0.6043   350.6
3.1030           3.3184       2.7162       0.6022   349.4
3.1040           3.3068       2.7180       0.5887   341.6
3.1050           3.3040       2.7204       0.5836   338.6
3.1060           3.2923       2.7232       0.5692   330.2
3.1070           3.2951       2.7262       0.5689   330.1
3.1080           3.3007       2.7292       0.5715   331.6
3.1090           3.3099       2.7324       0.5775   335.1
3.1100           3.3140       2.7360       0.5780   335.4
3.1110           3.3302       2.7399       0.5903   342.5
3.1120           3.3235       2.7437       0.5797   336.4
3.1130           3.3210       2.7474       0.5735   332.8
3.1140           3.3154       2.7510       0.5644   327.5
3.1150           3.3148       2.7542       0.5606   325.3
3.1160           3.3221       2.7569       0.5652   327.9
3.1170           3.3109       2.7592       0.5517   320.1
3.1180           3.3171       2.7609       0.5561   322.7
3.1190           3.3081       2.7617       0.5464   317.0
3.1200           3.3065       2.7618       0.5447   316.0
3.1210           3.3060       2.7613       0.5447   316.0
3.1220           3.3020       2.7602       0.5418   314.4
3.1230           3.3079       2.7585       0.5494   318.8
3.1240           3.3091       2.7562       0.5529   320.8
3.1250           3.3188       2.7531       0.5658   328.3
3.1260           3.3163       2.7497       0.5666   328.7
3.1270           3.3203       2.7456       0.5747   333.4
3.1280           3.3207       2.7412       0.5795   336.2
3.1290           3.3079       2.7364       0.5716   331.6
3.1300           3.2991       2.7313       0.5678   329.5
3.1310           3.3108       2.7262       0.5846   339.2
3.1320           3.3083       2.7212       0.5871   340.6
3.1330           3.3105       2.7164       0.5941   344.7
3.1340           3.3140       2.7115       0.6025   349.6
3.1350           3.3298       2.7068       0.6231   361.5
3.1360           3.3359       2.7024       0.6335   367.6
3.1370           3.3408       2.6984       0.6425   372.8
3.1380           3.3391       2.6947       0.6444   373.9
3.1390           3.3543       2.6917       0.6626   384.5
3.1400           3.3632       2.6891       0.6741   391.1
3.1410           3.3756       2.6869       0.6888   399.6
3.1420           3.3803       2.6852       0.6952   403.3
3.1430           3.3784       2.6840       0.6944   402.9
3.1440           3.3702       2.6831       0.6871   398.7
3.1450           3.3654       2.6826       0.6828   396.2
3.1460           3.3728       2.6826       0.6902   400.5
3.1470           3.3782       2.6832       0.6950   403.2
3.1480           3.3845       2.6842       0.7003   406.4
3.1490           3.3806       2.6857       0.6949   403.2
3.1500           3.3664       2.6877       0.6787   393.8
3.1510           3.3782       2.6902       0.6880   399.2
3.1520           3.3830       2.6933       0.6897   400.2
3.1530           3.3697       2.6968       0.6729   390.5
3.1540           3.3662       2.7005       0.6658   386.3
3.1550           3.3529       2.7043       0.6486   376.3
3.1560           3.3519       2.7081       0.6438   373.5
3.1570           3.3558       2.7121       0.6437   373.5
3.1580           3.3644       2.7160       0.6484   376.2
3.1590           3.3591       2.7199       0.6393   370.9
3.1600           3.3645       2.7236       0.6409   371.9
3.1610           3.3668       2.7273       0.6394   371.0
3.1620           3.3712       2.7309       0.6403   371.5
3.1630           3.3829       2.7344       0.6485   376.3
3.1640           3.3814       2.7374       0.6440   373.6
3.1650           3.3788       2.7401       0.6387   370.6
3.1660           3.3785       2.7424       0.6362   369.1
3.1670           3.3795       2.7441       0.6354   368.7
3.1680           3.3755       2.7453       0.6302   365.7
3.1690           3.3679       2.7459       0.6220   360.9
3.1700           3.3779       2.7461       0.6318   366.6
3.1710           3.3768       2.7459       0.6309   366.0
3.1720           3.3794       2.7450       0.6344   368.1
3.1730           3.3837       2.7434       0.6403   371.5
3.1740           3.3905       2.7414       0.6491   376.6
3.1750           3.3879       2.7389       0.6490   376.6
3.1760           3.3888       2.7361       0.6527   378.7
3.1770           3.3995       2.7333       0.6662   386.6
3.1780           3.3869       2.7303       0.6565   380.9
3.1790           3.3827       2.7275       0.6552   380.1
3.1800           3.3775       2.7245       0.6531   378.9
3.1810           3.3661       2.7216       0.6445   374.0
3.1820           3.3594       2.7186       0.6408   371.8
3.1830           3.3580       2.7157       0.6423   372.7
3.1840           3.3589       2.7130       0.6459   374.8
3.1850           3.3452       2.7107       0.6345   368.2
3.1860           3.3486       2.7085       0.6401   371.4
3.1870           3.3385       2.7067       0.6318   366.6
3.1880           3.3346       2.7054       0.6293   365.1
3.1890           3.3331       2.7046       0.6284   364.6
3.1900           3.3273       2.7042       0.6231   361.5
3.1910           3.3250       2.7044       0.6207   360.1
3.1920           3.3283       2.7050       0.6233   361.7
3.1930           3.3293       2.7062       0.6231   361.5
3.1940           3.3292       2.7080       0.6212   360.4
3.1950           3.3519       2.7102       0.6416   372.3
3.1960           3.3456       2.7132       0.6324   367.0
3.1970           3.3552       2.7169       0.6383   370.4
3.1980           3.3640       2.7212       0.6427   372.9
3.1990           3.3635       2.7260       0.6375   369.9
3.2000           3.3639       2.7313       0.6327   367.1
3.2010           3.3575       2.7369       0.6206   360.1
3.2020           3.3759       2.7426       0.6333   367.4
3.2030           3.3735       2.7486       0.6249   362.6
3.2040           3.3786       2.7543       0.6243   362.2
3.2050           3.3863       2.7598       0.6264   363.5
3.2060           3.3797       2.7652       0.6145   356.5
3.2070           3.3754       2.7704       0.6049   351.0
3.2080           3.3803       2.7751       0.6052   351.2
3.2090           3.3867       2.7793       0.6073   352.4
3.2100           3.3849       2.7831       0.6019   349.2
3.2110           3.3856       2.7860       0.5995   347.9
3.2120           3.3848       2.7884       0.5964   346.1
3.2130           3.3872       2.7901       0.5971   346.4
3.2140           3.3918       2.7913       0.6005   348.4
3.2150           3.3945       2.7919       0.6026   349.7
3.2160           3.3946       2.7923       0.6023   349.5
3.2170           3.3989       2.7924       0.6065   351.9
3.2180           3.4069       2.7922       0.6146   356.6
3.2190           3.4029       2.7922       0.6106   354.3
3.2200           3.4139       2.7923       0.6216   360.7
3.2210           3.4133       2.7925       0.6208   360.2
3.2220           3.4155       2.7929       0.6226   361.3
3.2230           3.4037       2.7933       0.6104   354.2
3.2240           3.3985       2.7940       0.6045   350.8
3.2250           3.4011       2.7949       0.6062   351.7
3.2260           3.4018       2.7959       0.6059   351.6
3.2270           3.4065       2.7972       0.6092   353.5
3.2280           3.4054       2.7989       0.6066   351.9
3.2290           3.4098       2.8008       0.6090   353.3
3.2300           3.3982       2.8030       0.5951   345.3
3.2310           3.3977       2.8054       0.5923   343.7
3.2320           3.3942       2.8079       0.5862   340.1
3.2330           3.4017       2.8107       0.5910   342.9
3.2340           3.4063       2.8138       0.5925   343.8
3.2350           3.4175       2.8171       0.6004   348.4
3.2360           3.4133       2.8207       0.5926   343.8
3.2370           3.4065       2.8245       0.5820   337.7
3.2380           3.4040       2.8285       0.5755   333.9
3.2390           3.3973       2.8325       0.5648   327.7
3.2400           3.4049       2.8365       0.5684   329.8
3.2410           3.4008       2.8404       0.5604   325.2
3.2420           3.3948       2.8444       0.5504   319.4
3.2430           3.3850       2.8483       0.5367   311.4
3.2440           3.3949       2.8522       0.5427   314.9
3.2450           3.3974       2.8560       0.5413   314.1
3.2460           3.3985       2.8599       0.5386   312.5
3.2470           3.4076       2.8638       0.5439   315.6
3.2480           3.4007       2.8677       0.5330   309.3
3.2490           3.3982       2.8717       0.5266   305.5
3.2500           3.4020       2.8756       0.5264   305.4
3.2510           3.4021       2.8794       0.5227   303.3
3.2520           3.3990       2.8832       0.5158   299.3
3.2530           3.3997       2.8869       0.5128   297.5
3.2540           3.3866       2.8905       0.4960   287.8
3.2550           3.3848       2.8939       0.4910   284.9
3.2560           3.3886       2.8972       0.4913   285.1
3.2570           3.3768       2.9006       0.4762   276.3
3.2580           3.3751       2.9037       0.4714   273.5
3.2590           3.3795       2.9067       0.4727   274.3
3.2600           3.3804       2.9098       0.4706   273.0
3.2610           3.3718       2.9128       0.4589   266.3
3.2620           3.3774       2.9158       0.4617   267.9
3.2630           3.3693       2.9182       0.4511   261.7
3.2640           3.3729       2.9201       0.4528   262.7
3.2650           3.3579       2.9218       0.4360   253.0
3.2660           3.3531       2.9235       0.4296   249.3
3.2670           3.3558       2.9250       0.4308   250.0
3.2680           3.3544       2.9263       0.4281   248.4
3.2690           3.3564       2.9272       0.4292   249.0
3.2700           3.3481       2.9279       0.4202   243.8
3.2710           3.3519       2.9280       0.4238   245.9
3.2720           3.3579       2.9277       0.4302   249.6
3.2730           3.3568       2.9268       0.4300   249.5
3.2740           3.3529       2.9253       0.4276   248.1
3.2750           3.3563       2.9232       0.4332   251.3
3.2760           3.3469       2.9203       0.4265   247.5
3.2770           3.3421       2.9171       0.4251   246.6
3.2780           3.3514       2.9133       0.4381   254.2
3.2790           3.3466       2.9090       0.4376   253.9
3.2800           3.3442       2.9041       0.4401   255.4
3.2810           3.3470       2.8990       0.4480   260.0
3.2820           3.3387       2.8937       0.4450   258.2
3.2830           3.3494       2.8886       0.4608   267.4
3.2840           3.3498       2.8835       0.4663   270.6
3.2850           3.3458       2.8784       0.4675   271.2
3.2860           3.3421       2.8733       0.4688   272.0
3.2870           3.3288       2.8686       0.4602   267.0
3.2880           3.3201       2.8643       0.4557   264.4
3.2890           3.3204       2.8604       0.4599   266.9
3.2900           3.3206       2.8570       0.4636   269.0
3.2910           3.3173       2.8538       0.4635   268.9
